Exact_entropy,Clifford_entropy,Clifford_cdf_entropy,Clifford_cdf_parallel_interpolation_entropy,Clifford_cdf_parallel_entropy,Distinct Count,Total Len,Table Size,resolution,interth,interspan
4.899635527834421466764069919009,4.709824581225804607242935162503,4.652169687732166103444342297735,0.051268362330320338404732183335,0.051062901694887474768336232955,5944,112167,16384,2147483647,10,4 
4.790525797476313130118796834722,4.619741228888272210895138414344,4.386403570003647445219030487351,0.051090729473880887312464693650,0.048894605815733696574376665467,5297,98434,16384,2147483647,10,4 
4.808598641410722684952361305477,5.187062513791739881696685188217,4.302127565827225552652635087725,0.051262580146916571222082126269,0.050334267970906669542596745259,4658,81193,16384,2147483647,10,4 
4.834546489678259284517025662353,5.182097592016555509530917333905,4.150673518143525697610130009707,0.050748056326390733605791183436,0.049545056652791089057963347386,5191,93280,16384,2147483647,10,4 
