Exact_entropy,Clifford_entropy,Clifford_cdf_entropy,Clifford_cdf_parallel_interpolation_entropy,Clifford_cdf_parallel_entropy,Distinct Count,Total Len,Table Size,resolution,interth,interspan
5.127708702418010133783354831394,4.988988617770985456445487216115,4.772942283211064840031667699805,0.051293294387550578128376344011,0.051293294387550578128376344011,2417,112167,16384,2147483647,10,4 
5.028271293681398468322640837869,5.227093240811636398746031773044,4.511999116943951726454997697147,0.051293294387550578128376344011,0.051292905652378172065564143622,2045,98434,16384,2147483647,10,4 
5.050639189908546988760917884065,4.520590011604959101987333269790,4.837636837797051114762325596530,0.051293294387550578128376344011,0.051293289232587351011982690352,2023,81193,16384,2147483647,10,4 
4.966309394884314443174844200257,4.644120703974330410801485413685,4.838273935614802567783954145852,0.051293294387550578128376344011,0.051293192123453942854460763101,2082,93280,16384,2147483647,10,4 
