0.217000,0.391000,0.562000,0.711000,0.801000,0.868000,0.906000,0.930000,0.948000,0.247000,0.510000,0.647000,0.723000,0.794000,0.824000,0.847000,0.870000,0.886000,9958.487000,0.258027
0.180000,0.371000,0.530000,0.666000,0.759000,0.843000,0.892000,0.923000,0.948000,0.008000,0.014000,0.025000,0.056000,0.207000,0.493000,0.712000,0.802000,0.850000,19832.743000,0.942016
0.190000,0.376000,0.528000,0.679000,0.769000,0.846000,0.902000,0.932000,0.953000,0.007000,0.007000,0.008000,0.011000,0.017000,0.024000,0.034000,0.099000,0.414000,29664.099000,0.240792
0.157000,0.334000,0.517000,0.651000,0.757000,0.839000,0.893000,0.931000,0.950000,0.004000,0.007000,0.007000,0.008000,0.009000,0.011000,0.017000,0.025000,0.031000,39453.730000,0.090611
0.201000,0.370000,0.533000,0.669000,0.762000,0.837000,0.888000,0.923000,0.951000,0.003000,0.003000,0.006000,0.008000,0.008000,0.008000,0.011000,0.014000,0.024000,49182.983000,0.109561
0.201000,0.370000,0.531000,0.659000,0.763000,0.842000,0.890000,0.918000,0.945000,0.003000,0.003000,0.004000,0.005000,0.006000,0.008000,0.009000,0.011000,0.011000,58845.084000,0.120093
0.189000,0.369000,0.545000,0.665000,0.751000,0.816000,0.872000,0.910000,0.936000,0.003000,0.004000,0.004000,0.004000,0.004000,0.006000,0.008000,0.011000,0.011000,68406.660000,0.109322
0.178000,0.350000,0.517000,0.639000,0.738000,0.821000,0.875000,0.915000,0.938000,0.003000,0.004000,0.004000,0.004000,0.004000,0.005000,0.007000,0.009000,0.011000,77840.290000,0.143519
0.211000,0.378000,0.529000,0.648000,0.758000,0.817000,0.871000,0.914000,0.938000,0.003000,0.004000,0.004000,0.004000,0.004000,0.004000,0.005000,0.007000,0.010000,87145.492000,0.167834
