0.226000,0.424000,0.583000,0.696000,0.796000,0.863000,0.906000,0.935000,0.953000,0.244000,0.479000,0.650000,0.746000,0.808000,0.841000,0.866000,0.884000,0.908000,9952.726000,0.176933
0.204000,0.376000,0.550000,0.686000,0.775000,0.849000,0.896000,0.938000,0.961000,0.022000,0.069000,0.164000,0.335000,0.508000,0.684000,0.795000,0.858000,0.891000,19431.197000,0.680948
0.206000,0.381000,0.534000,0.684000,0.780000,0.851000,0.906000,0.932000,0.954000,0.007000,0.010000,0.019000,0.039000,0.095000,0.200000,0.396000,0.639000,0.777000,27661.064000,0.544091
0.197000,0.373000,0.533000,0.657000,0.769000,0.849000,0.902000,0.938000,0.961000,0.004000,0.008000,0.009000,0.011000,0.022000,0.033000,0.077000,0.208000,0.427000,34497.204000,0.440257
0.186000,0.375000,0.532000,0.667000,0.772000,0.846000,0.886000,0.927000,0.943000,0.002000,0.003000,0.006000,0.009000,0.012000,0.015000,0.024000,0.052000,0.127000,40135.957000,0.193330
0.177000,0.375000,0.525000,0.671000,0.767000,0.831000,0.877000,0.924000,0.953000,0.002000,0.003000,0.006000,0.008000,0.010000,0.012000,0.014000,0.027000,0.049000,44826.218000,0.110893
0.189000,0.378000,0.557000,0.687000,0.785000,0.852000,0.896000,0.930000,0.960000,0.002000,0.004000,0.004000,0.006000,0.009000,0.009000,0.013000,0.017000,0.029000,48770.309000,0.089964
0.191000,0.348000,0.507000,0.642000,0.746000,0.813000,0.877000,0.906000,0.946000,0.001000,0.004000,0.005000,0.005000,0.007000,0.007000,0.011000,0.015000,0.020000,52122.120000,0.063397
0.202000,0.370000,0.529000,0.650000,0.756000,0.821000,0.884000,0.918000,0.946000,0.003000,0.003000,0.004000,0.004000,0.006000,0.008000,0.011000,0.012000,0.014000,55019.746000,0.076433
